order_id,order_datetime,order_date,order_hour,customer_phone,product_name,category,quantity,unit_price,unit_cost,total_price,discount_pct,device,utm_campaign,order_status
2755,2023-11-04 14:09:00,2023-11-04,14,09805849060,شامپو ترمیم‌کننده,مراقبت مو,1,300000,160000,300000,0.0,desktop,g_generic,completed
2756,2023-11-04 19:09:00,2023-11-04,19,09907308348,عطر مردانه ۵۰ میل,عطر و ادکلن,2,650000,350000,1300000,0.0,mobile,g_brand,completed
2757,2023-11-04 01:43:00,2023-11-04,1,09830661141,تونر گل رز,مراقبت پوست,1,135000,90000,135000,0.25,mobile,g_generic,completed
2758,2023-11-04 17:19:00,2023-11-04,17,09764130526,شامپو ترمیم‌کننده,مراقبت مو,2,300000,160000,600000,0.0,mobile,email_newsletter,refunded
2759,2023-11-04 16:07:00,2023-11-04,16,09967043303,ریمل حجم‌دهنده,آرایشی,1,190000,100000,190000,0.0,mobile,ig_story_ads,completed
2759,2023-11-04 16:07:00,2023-11-04,16,09967043303,سرم ویتامین C,مراقبت پوست,2,450000,220000,900000,0.0,mobile,ig_story_ads,completed
2760,2023-11-04 18:46:00,2023-11-04,18,09803771909,اسپری حالت‌دهنده مو,مراقبت مو,1,200000,100000,200000,0.0,desktop,email_newsletter,cancelled
2761,2023-11-05 16:26:00,2023-11-05,16,09550455977,عطر زنانه ۳۰ میل,عطر و ادکلن,1,750000,400000,750000,0.0,mobile,g_generic,completed
2761,2023-11-05 16:26:00,2023-11-05,16,09550455977,ادکلن اسپرت ۱۰۰ میل,عطر و ادکلن,1,550000,280000,550000,0.0,mobile,g_generic,completed
2761,2023-11-05 16:26:00,2023-11-05,16,09550455977,خط چشم ضد آب,آرایشی,2,200000,110000,400000,0.0,mobile,g_generic,completed
2762,2023-11-05 06:36:00,2023-11-05,6,09366992705,تونر گل رز,مراقبت پوست,1,135000,90000,135000,0.25,mobile,g_brand,completed
2762,2023-11-05 06:36:00,2023-11-05,6,09366992705,سرم ویتامین C,مراقبت پوست,1,450000,220000,450000,0.0,mobile,g_brand,completed
2763,2023-11-05 16:52:00,2023-11-05,16,09675832441,رژ لب مایع nude,آرایشی,1,240000,130000,240000,0.0,mobile,g_generic,refunded
2764,2023-11-05 09:17:00,2023-11-05,9,09240466536,رژ لب مات قرمز,آرایشی,1,260000,140000,260000,0.0,mobile,email_newsletter,completed
2765,2023-11-05 16:20:00,2023-11-05,16,09406002884,سرم ویتامین C,مراقبت پوست,3,270000,220000,810000,0.4,mobile,ig_influencer,completed
2766,2023-11-05 15:47:00,2023-11-05,15,09602564736,رژ لب مایع nude,آرایشی,1,216000,130000,216000,0.1,desktop,g_generic,completed
2767,2023-11-05 01:33:00,2023-11-05,1,09266211829,روغن مو طبیعی,مراقبت مو,1,180000,90000,180000,0.0,mobile,ig_story_ads,completed
2767,2023-11-05 01:33:00,2023-11-05,1,09266211829,کرم پودر مات کننده,آرایشی,1,380000,200000,380000,0.0,mobile,ig_story_ads,completed
2767,2023-11-05 01:33:00,2023-11-05,1,09266211829,شوینده صورت ژله‌ای,مراقبت پوست,3,180000,120000,540000,0.1,mobile,ig_story_ads,completed
2767,2023-11-05 01:33:00,2023-11-05,1,09266211829,پالت سایه ۱۲ رنگ,آرایشی,1,350000,250000,350000,0.3,mobile,ig_story_ads,completed
2768,2023-11-05 22:54:00,2023-11-05,22,09581695135,کرم پودر مات کننده,آرایشی,1,380000,200000,380000,0.0,mobile,g_brand,completed
2769,2023-11-05 21:47:00,2023-11-05,21,09537077308,کرم مرطوب‌کننده روزانه,مراقبت پوست,1,280000,150000,280000,0.0,mobile,email_newsletter,cancelled
2769,2023-11-05 21:47:00,2023-11-05,21,09537077308,ماسک مو روغن آرگان,مراقبت مو,1,250000,130000,250000,0.0,mobile,email_newsletter,cancelled
2770,2023-11-05 20:05:00,2023-11-05,20,09420452650,کرم مرطوب‌کننده روزانه,مراقبت پوست,1,280000,150000,280000,0.0,mobile,email_newsletter,refunded
2771,2023-11-05 20:37:00,2023-11-05,20,09358633898,شوینده صورت ژله‌ای,مراقبت پوست,1,200000,120000,200000,0.0,mobile,email_newsletter,completed
2772,2023-11-05 14:59:00,2023-11-05,14,09461415646,ادکلن اسپرت ۱۰۰ میل,عطر و ادکلن,1,550000,280000,550000,0.0,mobile,g_brand,completed
2772,2023-11-05 14:59:00,2023-11-05,14,09461415646,شامپو ترمیم‌کننده,مراقبت مو,1,300000,160000,300000,0.0,mobile,g_brand,completed
2773,2023-11-05 20:09:00,2023-11-05,20,09474745382,سرم ویتامین C,مراقبت پوست,1,450000,220000,450000,0.0,mobile,g_brand,completed
2773,2023-11-05 20:09:00,2023-11-05,20,09474745382,شامپو ترمیم‌کننده,مراقبت مو,1,300000,160000,300000,0.0,mobile,g_brand,completed
2774,2023-11-05 14:24:00,2023-11-05,14,09201281557,خط چشم ضد آب,آرایشی,1,200000,110000,200000,0.0,mobile,email_newsletter,completed
2774,2023-11-05 14:24:00,2023-11-05,14,09201281557,ماسک مو روغن آرگان,مراقبت مو,1,250000,130000,250000,0.0,mobile,email_newsletter,completed
2774,2023-11-05 14:24:00,2023-11-05,14,09201281557,اسپری حالت‌دهنده مو,مراقبت مو,1,200000,100000,200000,0.0,mobile,email_newsletter,completed
2775,2023-11-05 01:08:00,2023-11-05,1,09930075810,کرم پودر مات کننده,آرایشی,1,380000,200000,380000,0.0,desktop,email_newsletter,completed
2775,2023-11-05 01:08:00,2023-11-05,1,09930075810,عطر زنانه ۳۰ میل,عطر و ادکلن,3,562500,400000,1687500,0.25,desktop,email_newsletter,completed
2775,2023-11-05 01:08:00,2023-11-05,1,09930075810,روغن مو طبیعی,مراقبت مو,1,180000,90000,180000,0.0,desktop,email_newsletter,completed
2776,2023-11-05 15:04:00,2023-11-05,15,09488302652,شامپو ترمیم‌کننده,مراقبت مو,1,240000,160000,240000,0.2,mobile,ig_story_ads,completed
2777,2023-11-05 07:59:00,2023-11-05,7,09395310485,رژ لب مات قرمز,آرایشی,1,260000,140000,260000,0.0,mobile,g_generic,completed
2778,2023-11-05 16:08:00,2023-11-05,16,09593303705,سرم ویتامین C,مراقبت پوست,1,450000,220000,450000,0.0,desktop,email_newsletter,completed
2778,2023-11-05 16:08:00,2023-11-05,16,09593303705,رژ لب مات قرمز,آرایشی,1,156000,140000,156000,0.4,desktop,email_newsletter,completed
2779,2023-11-05 20:25:00,2023-11-05,20,09801642483,کرم مرطوب‌کننده روزانه,مراقبت پوست,1,280000,150000,280000,0.0,desktop,g_brand,completed
2780,2023-11-05 04:08:00,2023-11-05,4,09266944844,رژ لب مات قرمز,آرایشی,1,260000,140000,260000,0.0,mobile,email_newsletter,completed
2781,2023-11-05 16:59:00,2023-11-05,16,09553035110,خط چشم ضد آب,آرایشی,1,200000,110000,200000,0.0,mobile,ig_story_ads,completed
2781,2023-11-05 16:59:00,2023-11-05,16,09553035110,شامپو ترمیم‌کننده,مراقبت مو,1,300000,160000,300000,0.0,mobile,ig_story_ads,completed
2782,2023-11-05 22:49:00,2023-11-05,22,09110382761,رژ لب مات قرمز,آرایشی,1,260000,140000,260000,0.0,mobile,ig_influencer,completed
2782,2023-11-05 22:49:00,2023-11-05,22,09110382761,تونر گل رز,مراقبت پوست,1,180000,90000,180000,0.0,mobile,ig_influencer,completed
2782,2023-11-05 22:49:00,2023-11-05,22,09110382761,روغن مو طبیعی,مراقبت مو,3,162000,90000,486000,0.1,mobile,ig_influencer,completed
2783,2023-11-05 11:00:00,2023-11-05,11,09675832441,پالت سایه ۱۲ رنگ,آرایشی,1,500000,250000,500000,0.0,mobile,ig_influencer,completed
2783,2023-11-05 11:00:00,2023-11-05,11,09675832441,عطر مردانه ۵۰ میل,عطر و ادکلن,1,650000,350000,650000,0.0,mobile,ig_influencer,completed
2783,2023-11-05 11:00:00,2023-11-05,11,09675832441,تونر گل رز,مراقبت پوست,1,144000,90000,144000,0.2,mobile,ig_influencer,completed
2783,2023-11-05 11:00:00,2023-11-05,11,09675832441,عطر زنانه ۳۰ میل,عطر و ادکلن,1,750000,400000,750000,0.0,mobile,ig_influencer,completed
2784,2023-11-05 06:29:00,2023-11-05,6,09341266931,اسپری حالت‌دهنده مو,مراقبت مو,1,200000,100000,200000,0.0,mobile,g_generic,refunded
2785,2023-11-05 12:44:00,2023-11-05,12,09678722458,روغن مو طبیعی,مراقبت مو,2,180000,90000,360000,0.0,tablet,ig_story_ads,cancelled
2785,2023-11-05 12:44:00,2023-11-05,12,09678722458,اسپری حالت‌دهنده مو,مراقبت مو,1,200000,100000,200000,0.0,tablet,ig_story_ads,cancelled
2785,2023-11-05 12:44:00,2023-11-05,12,09678722458,ادکلن اسپرت ۱۰۰ میل,عطر و ادکلن,2,550000,280000,1100000,0.0,tablet,ig_story_ads,cancelled
2785,2023-11-05 12:44:00,2023-11-05,12,09678722458,خط چشم ضد آب,آرایشی,1,200000,110000,200000,0.0,tablet,ig_story_ads,cancelled
2786,2023-11-05 13:02:00,2023-11-05,13,09168747287,عطر مردانه ۵۰ میل,عطر و ادکلن,3,650000,350000,1950000,0.0,tablet,ig_story_ads,completed
2787,2023-11-05 06:20:00,2023-11-05,6,09264112119,ماسک مو روغن آرگان,مراقبت مو,2,200000,130000,400000,0.2,desktop,ig_influencer,completed
2787,2023-11-05 06:20:00,2023-11-05,6,09264112119,تونر گل رز,مراقبت پوست,1,180000,90000,180000,0.0,desktop,ig_influencer,completed
2788,2023-11-05 09:47:00,2023-11-05,9,09805849060,ماسک مو روغن آرگان,مراقبت مو,1,250000,130000,250000,0.0,mobile,ig_influencer,completed
2789,2023-11-05 10:52:00,2023-11-05,10,09871385010,رژ لب مایع nude,آرایشی,1,240000,130000,240000,0.0,desktop,g_brand,completed
2789,2023-11-05 10:52:00,2023-11-05,10,09871385010,سرم ویتامین C,مراقبت پوست,1,450000,220000,450000,0.0,desktop,g_brand,completed
2790,2023-11-05 09:14:00,2023-11-05,9,09655742829,عطر زنانه ۳۰ میل,عطر و ادکلن,1,750000,400000,750000,0.0,mobile,ig_influencer,completed
2790,2023-11-05 09:14:00,2023-11-05,9,09655742829,رژ لب مات قرمز,آرایشی,2,260000,140000,520000,0.0,mobile,ig_influencer,completed
2790,2023-11-05 09:14:00,2023-11-05,9,09655742829,سرم ویتامین C,مراقبت پوست,3,450000,220000,1350000,0.0,mobile,ig_influencer,completed
2791,2023-11-05 20:01:00,2023-11-05,20,09746412689,رژ لب مات قرمز,آرایشی,2,260000,140000,520000,0.0,desktop,ig_influencer,completed
2792,2023-11-05 08:47:00,2023-11-05,8,09709004943,شوینده صورت ژله‌ای,مراقبت پوست,1,200000,120000,200000,0.0,mobile,ig_influencer,completed
2792,2023-11-05 08:47:00,2023-11-05,8,09709004943,ماسک مو روغن آرگان,مراقبت مو,1,212500,130000,212500,0.15,mobile,ig_influencer,completed
2792,2023-11-05 08:47:00,2023-11-05,8,09709004943,کرم مرطوب‌کننده روزانه,مراقبت پوست,1,168000,150000,168000,0.4,mobile,ig_influencer,completed
2793,2023-11-05 18:32:00,2023-11-05,18,09398471886,رژ لب مایع nude,آرایشی,1,240000,130000,240000,0.0,mobile,ig_story_ads,completed
2794,2023-11-05 20:39:00,2023-11-05,20,09331191390,کرم مرطوب‌کننده روزانه,مراقبت پوست,1,280000,150000,280000,0.0,desktop,email_newsletter,completed
2794,2023-11-05 20:39:00,2023-11-05,20,09331191390,کرم ضد آفتاب SPF50,مراقبت پوست,1,288000,180000,288000,0.1,desktop,email_newsletter,completed
2795,2023-11-05 19:31:00,2023-11-05,19,09154318806,کرم مرطوب‌کننده روزانه,مراقبت پوست,1,168000,150000,168000,0.4,mobile,g_brand,completed
2796,2023-11-05 19:56:00,2023-11-05,19,09102314313,کرم مرطوب‌کننده روزانه,مراقبت پوست,1,280000,150000,280000,0.0,desktop,g_generic,cancelled
2796,2023-11-05 19:56:00,2023-11-05,19,09102314313,عطر زنانه ۳۰ میل,عطر و ادکلن,1,750000,400000,750000,0.0,desktop,g_generic,cancelled
2797,2023-11-05 15:33:00,2023-11-05,15,09581695135,رژ لب مایع nude,آرایشی,3,240000,130000,720000,0.0,desktop,ig_influencer,cancelled
2798,2023-11-05 12:10:00,2023-11-05,12,09678998028,روغن مو طبیعی,مراقبت مو,1,153000,90000,153000,0.15,mobile,g_brand,cancelled
2799,2023-11-05 19:38:00,2023-11-05,19,09458153605,اسپری حالت‌دهنده مو,مراقبت مو,1,200000,100000,200000,0.0,desktop,g_brand,completed
2800,2023-11-05 06:39:00,2023-11-05,6,09383968123,ماسک مو روغن آرگان,مراقبت مو,1,250000,130000,250000,0.0,tablet,ig_story_ads,completed
2801,2023-11-05 06:12:00,2023-11-05,6,09174316370,ادکلن اسپرت ۱۰۰ میل,عطر و ادکلن,1,550000,280000,550000,0.0,mobile,ig_story_ads,completed
2801,2023-11-05 06:12:00,2023-11-05,6,09174316370,شوینده صورت ژله‌ای,مراقبت پوست,1,200000,120000,200000,0.0,mobile,ig_story_ads,completed
2801,2023-11-05 06:12:00,2023-11-05,6,09174316370,کرم ضد آفتاب SPF50,مراقبت پوست,1,320000,180000,320000,0.0,mobile,ig_story_ads,completed
2802,2023-11-05 15:32:00,2023-11-05,15,09536383774,رژ لب مایع nude,آرایشی,2,240000,130000,480000,0.0,mobile,g_brand,completed
2802,2023-11-05 15:32:00,2023-11-05,15,09536383774,تونر گل رز,مراقبت پوست,1,180000,90000,180000,0.0,mobile,g_brand,completed
2802,2023-11-05 15:32:00,2023-11-05,15,09536383774,ادکلن اسپرت ۱۰۰ میل,عطر و ادکلن,1,412500,280000,412500,0.25,mobile,g_brand,completed
2803,2023-11-05 17:48:00,2023-11-05,17,09524806516,عطر مردانه ۵۰ میل,عطر و ادکلن,1,650000,350000,650000,0.0,mobile,ig_story_ads,completed
2804,2023-11-05 18:22:00,2023-11-05,18,09326541099,شامپو ترمیم‌کننده,مراقبت مو,1,300000,160000,300000,0.0,mobile,g_brand,completed
2805,2023-11-05 21:05:00,2023-11-05,21,09936043811,تونر گل رز,مراقبت پوست,1,180000,90000,180000,0.0,mobile,ig_influencer,completed
2805,2023-11-05 21:05:00,2023-11-05,21,09936043811,ماسک مو روغن آرگان,مراقبت مو,1,250000,130000,250000,0.0,mobile,ig_influencer,completed
2805,2023-11-05 21:05:00,2023-11-05,21,09936043811,سرم ویتامین C,مراقبت پوست,3,450000,220000,1350000,0.0,mobile,ig_influencer,completed
2806,2023-11-05 18:49:00,2023-11-05,18,09474745382,شوینده صورت ژله‌ای,مراقبت پوست,1,200000,120000,200000,0.0,desktop,ig_influencer,completed
2807,2023-11-05 17:18:00,2023-11-05,17,09835098955,پالت سایه ۱۲ رنگ,آرایشی,2,500000,250000,1000000,0.0,desktop,email_newsletter,completed
2808,2023-11-05 17:51:00,2023-11-05,17,09345938494,شوینده صورت ژله‌ای,مراقبت پوست,1,150000,120000,150000,0.25,desktop,g_brand,completed
2809,2023-11-06 19:48:00,2023-11-06,19,09273461957,کرم پودر مات کننده,آرایشی,1,380000,200000,380000,0.0,tablet,email_newsletter,completed
2809,2023-11-06 19:48:00,2023-11-06,19,09273461957,ادکلن اسپرت ۱۰۰ میل,عطر و ادکلن,2,550000,280000,1100000,0.0,tablet,email_newsletter,completed
2810,2023-11-06 16:05:00,2023-11-06,16,09817112652,عطر مردانه ۵۰ میل,عطر و ادکلن,1,650000,350000,650000,0.0,mobile,g_brand,completed
2810,2023-11-06 16:05:00,2023-11-06,16,09817112652,اسپری حالت‌دهنده مو,مراقبت مو,1,200000,100000,200000,0.0,mobile,g_brand,completed
2811,2023-11-06 17:27:00,2023-11-06,17,09112327652,شوینده صورت ژله‌ای,مراقبت پوست,1,200000,120000,200000,0.0,mobile,g_brand,completed
2812,2023-11-06 21:58:00,2023-11-06,21,09134467368,عطر مردانه ۵۰ میل,عطر و ادکلن,1,650000,350000,650000,0.0,mobile,ig_story_ads,completed
2813,2023-11-06 09:24:00,2023-11-06,9,09610330567,ماسک مو روغن آرگان,مراقبت مو,1,250000,130000,250000,0.0,desktop,g_brand,completed
2814,2023-11-06 10:48:00,2023-11-06,10,09610330567,کرم مرطوب‌کننده روزانه,مراقبت پوست,1,280000,150000,280000,0.0,desktop,ig_influencer,completed
2815,2023-11-06 02:13:00,2023-11-06,2,09566825638,خط چشم ضد آب,آرایشی,1,200000,110000,200000,0.0,desktop,g_brand,completed
2816,2023-11-06 23:48:00,2023-11-06,23,09698020238,ریمل حجم‌دهنده,آرایشی,1,190000,100000,190000,0.0,mobile,g_generic,completed
2817,2023-11-06 01:11:00,2023-11-06,1,09911514914,ریمل حجم‌دهنده,آرایشی,1,190000,100000,190000,0.0,mobile,ig_story_ads,completed
2818,2023-11-06 13:10:00,2023-11-06,13,09645276696,عطر زنانه ۳۰ میل,عطر و ادکلن,1,562500,400000,562500,0.25,mobile,email_newsletter,completed
2819,2023-11-06 08:33:00,2023-11-06,8,09430190783,کرم ضد آفتاب SPF50,مراقبت پوست,1,320000,180000,320000,0.0,tablet,ig_influencer,completed
2820,2023-11-06 18:09:00,2023-11-06,18,09696751693,ریمل حجم‌دهنده,آرایشی,1,190000,100000,190000,0.0,desktop,ig_story_ads,cancelled
2821,2023-11-06 21:30:00,2023-11-06,21,09692749116,عطر زنانه ۳۰ میل,عطر و ادکلن,1,750000,400000,750000,0.0,mobile,ig_story_ads,completed
2822,2023-11-06 15:03:00,2023-11-06,15,09319321646,عطر زنانه ۳۰ میل,عطر و ادکلن,3,750000,400000,2250000,0.0,desktop,ig_story_ads,completed
2823,2023-11-06 09:03:00,2023-11-06,9,09524806516,کرم ضد آفتاب SPF50,مراقبت پوست,1,320000,180000,320000,0.0,desktop,ig_influencer,completed
2824,2023-11-06 17:09:00,2023-11-06,17,09465341213,ریمل حجم‌دهنده,آرایشی,1,190000,100000,190000,0.0,mobile,ig_story_ads,completed
2824,2023-11-06 17:09:00,2023-11-06,17,09465341213,روغن مو طبیعی,مراقبت مو,1,180000,90000,180000,0.0,mobile,ig_story_ads,completed
2824,2023-11-06 17:09:00,2023-11-06,17,09465341213,اسپری حالت‌دهنده مو,مراقبت مو,1,150000,100000,150000,0.25,mobile,ig_story_ads,completed
2824,2023-11-06 17:09:00,2023-11-06,17,09465341213,تونر گل رز,مراقبت پوست,1,180000,90000,180000,0.0,mobile,ig_story_ads,completed
2825,2023-11-06 15:21:00,2023-11-06,15,09271432881,کرم ضد آفتاب SPF50,مراقبت پوست,1,320000,180000,320000,0.0,mobile,ig_influencer,completed
2826,2023-11-06 09:54:00,2023-11-06,9,09161073976,روغن مو طبیعی,مراقبت مو,1,180000,90000,180000,0.0,mobile,g_generic,cancelled
2826,2023-11-06 09:54:00,2023-11-06,9,09161073976,رژ لب مایع nude,آرایشی,1,240000,130000,240000,0.0,mobile,g_generic,cancelled
2827,2023-11-06 15:06:00,2023-11-06,15,09154318806,اسپری حالت‌دهنده مو,مراقبت مو,1,160000,100000,160000,0.2,desktop,g_brand,completed
2827,2023-11-06 15:06:00,2023-11-06,15,09154318806,شوینده صورت ژله‌ای,مراقبت پوست,1,200000,120000,200000,0.0,desktop,g_brand,completed
2827,2023-11-06 15:06:00,2023-11-06,15,09154318806,عطر مردانه ۵۰ میل,عطر و ادکلن,1,650000,350000,650000,0.0,desktop,g_brand,completed
2828,2023-11-06 20:25:00,2023-11-06,20,09497478786,اسپری حالت‌دهنده مو,مراقبت مو,1,200000,100000,200000,0.0,mobile,email_newsletter,completed
2828,2023-11-06 20:25:00,2023-11-06,20,09497478786,کرم ضد آفتاب SPF50,مراقبت پوست,1,320000,180000,320000,0.0,mobile,email_newsletter,completed
2828,2023-11-06 20:25:00,2023-11-06,20,09497478786,رژ لب مایع nude,آرایشی,1,240000,130000,240000,0.0,mobile,email_newsletter,completed
2829,2023-11-06 23:50:00,2023-11-06,23,09211225158,ماسک مو روغن آرگان,مراقبت مو,1,250000,130000,250000,0.0,mobile,email_newsletter,refunded
2830,2023-11-06 04:34:00,2023-11-06,4,09695499669,کرم ضد آفتاب SPF50,مراقبت پوست,1,288000,180000,288000,0.1,desktop,g_brand,completed
2830,2023-11-06 04:34:00,2023-11-06,4,09695499669,رژ لب مایع nude,آرایشی,2,240000,130000,480000,0.0,desktop,g_brand,completed
2830,2023-11-06 04:34:00,2023-11-06,4,09695499669,سرم ویتامین C,مراقبت پوست,2,450000,220000,900000,0.0,desktop,g_brand,completed
2831,2023-11-06 08:11:00,2023-11-06,8,09318610946,کرم پودر مات کننده,آرایشی,2,380000,200000,760000,0.0,desktop,ig_story_ads,completed
2832,2023-11-06 14:36:00,2023-11-06,14,09387484583,کرم ضد آفتاب SPF50,مراقبت پوست,1,320000,180000,320000,0.0,desktop,ig_influencer,completed
2832,2023-11-06 14:36:00,2023-11-06,14,09387484583,کرم پودر مات کننده,آرایشی,1,304000,200000,304000,0.2,desktop,ig_influencer,completed
2832,2023-11-06 14:36:00,2023-11-06,14,09387484583,کرم مرطوب‌کننده روزانه,مراقبت پوست,1,280000,150000,280000,0.0,desktop,ig_influencer,completed
2833,2023-11-06 23:20:00,2023-11-06,23,09793830224,روغن مو طبیعی,مراقبت مو,1,180000,90000,180000,0.0,mobile,g_brand,completed
2834,2023-11-07 15:34:00,2023-11-07,15,09439492674,شامپو ترمیم‌کننده,مراقبت مو,1,300000,160000,300000,0.0,mobile,g_brand,completed
2835,2023-11-07 19:52:00,2023-11-07,19,09418587604,ماسک مو روغن آرگان,مراقبت مو,1,250000,130000,250000,0.0,mobile,ig_story_ads,completed
2836,2023-11-07 15:10:00,2023-11-07,15,09596348124,خط چشم ضد آب,آرایشی,1,200000,110000,200000,0.0,mobile,email_newsletter,completed
2837,2023-11-07 13:28:00,2023-11-07,13,09911514914,اسپری حالت‌دهنده مو,مراقبت مو,3,200000,100000,600000,0.0,mobile,g_brand,completed
2837,2023-11-07 13:28:00,2023-11-07,13,09911514914,عطر مردانه ۵۰ میل,عطر و ادکلن,2,585000,350000,1170000,0.1,mobile,g_brand,completed
2838,2023-11-07 16:42:00,2023-11-07,16,09491735568,رژ لب مات قرمز,آرایشی,1,208000,140000,208000,0.2,mobile,g_brand,completed
2839,2023-11-07 19:19:00,2023-11-07,19,09454794895,کرم مرطوب‌کننده روزانه,مراقبت پوست,1,238000,150000,238000,0.15,mobile,g_generic,completed
2840,2023-11-07 12:12:00,2023-11-07,12,09782560971,سرم ویتامین C,مراقبت پوست,1,450000,220000,450000,0.0,mobile,g_generic,completed
2841,2023-11-07 21:51:00,2023-11-07,21,09883543540,کرم پودر مات کننده,آرایشی,1,380000,200000,380000,0.0,mobile,ig_influencer,refunded
2841,2023-11-07 21:51:00,2023-11-07,21,09883543540,ریمل حجم‌دهنده,آرایشی,1,142500,100000,142500,0.25,mobile,ig_influencer,refunded
2842,2023-11-07 17:52:00,2023-11-07,17,09550139320,رژ لب مایع nude,آرایشی,1,240000,130000,240000,0.0,desktop,email_newsletter,completed
2843,2023-11-07 21:18:00,2023-11-07,21,09966267851,ادکلن اسپرت ۱۰۰ میل,عطر و ادکلن,1,550000,280000,550000,0.0,mobile,g_generic,completed
2844,2023-11-07 19:41:00,2023-11-07,19,09726713347,خط چشم ضد آب,آرایشی,1,200000,110000,200000,0.0,mobile,g_generic,completed
2845,2023-11-07 04:49:00,2023-11-07,4,09402533494,تونر گل رز,مراقبت پوست,1,180000,90000,180000,0.0,desktop,ig_influencer,completed
2845,2023-11-07 04:49:00,2023-11-07,4,09402533494,کرم مرطوب‌کننده روزانه,مراقبت پوست,1,210000,150000,210000,0.25,desktop,ig_influencer,completed
2845,2023-11-07 04:49:00,2023-11-07,4,09402533494,شوینده صورت ژله‌ای,مراقبت پوست,1,200000,120000,200000,0.0,desktop,ig_influencer,completed
2846,2023-11-07 07:58:00,2023-11-07,7,09855420240,سرم ویتامین C,مراقبت پوست,1,450000,220000,450000,0.0,mobile,g_brand,completed
2847,2023-11-07 12:50:00,2023-11-07,12,09976198296,کرم پودر مات کننده,آرایشی,1,380000,200000,380000,0.0,mobile,g_brand,completed
2848,2023-11-07 19:08:00,2023-11-07,19,09740389325,عطر زنانه ۳۰ میل,عطر و ادکلن,1,750000,400000,750000,0.0,desktop,ig_story_ads,completed
2849,2023-11-07 13:57:00,2023-11-07,13,09992994062,کرم پودر مات کننده,آرایشی,1,380000,200000,380000,0.0,desktop,g_generic,cancelled
2850,2023-11-07 07:47:00,2023-11-07,7,09719927151,رژ لب مایع nude,آرایشی,1,192000,130000,192000,0.2,desktop,email_newsletter,completed
2851,2023-11-07 18:55:00,2023-11-07,18,09364814270,تونر گل رز,مراقبت پوست,1,180000,90000,180000,0.0,mobile,ig_influencer,completed
2852,2023-11-07 10:42:00,2023-11-07,10,09318610946,تونر گل رز,مراقبت پوست,1,180000,90000,180000,0.0,mobile,g_brand,completed
2853,2023-11-07 06:44:00,2023-11-07,6,09461415646,کرم پودر مات کننده,آرایشی,1,380000,200000,380000,0.0,desktop,ig_influencer,completed
2854,2023-11-07 20:20:00,2023-11-07,20,09161380746,کرم ضد آفتاب SPF50,مراقبت پوست,1,320000,180000,320000,0.0,desktop,email_newsletter,completed
2854,2023-11-07 20:20:00,2023-11-07,20,09161380746,پالت سایه ۱۲ رنگ,آرایشی,1,500000,250000,500000,0.0,desktop,email_newsletter,completed
2854,2023-11-07 20:20:00,2023-11-07,20,09161380746,عطر مردانه ۵۰ میل,عطر و ادکلن,1,650000,350000,650000,0.0,desktop,email_newsletter,completed
2855,2023-11-07 09:10:00,2023-11-07,9,09788227492,کرم مرطوب‌کننده روزانه,مراقبت پوست,1,280000,150000,280000,0.0,mobile,email_newsletter,completed
2856,2023-11-07 16:18:00,2023-11-07,16,09369953851,شامپو ترمیم‌کننده,مراقبت مو,1,300000,160000,300000,0.0,mobile,ig_story_ads,cancelled
2856,2023-11-07 16:18:00,2023-11-07,16,09369953851,عطر زنانه ۳۰ میل,عطر و ادکلن,1,750000,400000,750000,0.0,mobile,ig_story_ads,cancelled
2857,2023-11-07 11:27:00,2023-11-07,11,09210053353,خط چشم ضد آب,آرایشی,1,200000,110000,200000,0.0,mobile,ig_story_ads,completed
2857,2023-11-07 11:27:00,2023-11-07,11,09210053353,ماسک مو روغن آرگان,مراقبت مو,1,250000,130000,250000,0.0,mobile,ig_story_ads,completed
2858,2023-11-07 21:55:00,2023-11-07,21,09807577342,ادکلن اسپرت ۱۰۰ میل,عطر و ادکلن,1,440000,280000,440000,0.2,desktop,ig_influencer,completed
2859,2023-11-07 00:06:00,2023-11-07,0,09909134796,ماسک مو روغن آرگان,مراقبت مو,1,250000,130000,250000,0.0,mobile,email_newsletter,completed
2859,2023-11-07 00:06:00,2023-11-07,0,09909134796,رژ لب مات قرمز,آرایشی,1,260000,140000,260000,0.0,mobile,email_newsletter,completed
2859,2023-11-07 00:06:00,2023-11-07,0,09909134796,پالت سایه ۱۲ رنگ,آرایشی,2,500000,250000,1000000,0.0,mobile,email_newsletter,completed
2860,2023-11-07 06:10:00,2023-11-07,6,09528853029,رژ لب مات قرمز,آرایشی,1,260000,140000,260000,0.0,mobile,g_generic,completed
2861,2023-11-07 17:41:00,2023-11-07,17,09621828280,اسپری حالت‌دهنده مو,مراقبت مو,1,200000,100000,200000,0.0,mobile,ig_story_ads,completed
2862,2023-11-07 20:21:00,2023-11-07,20,09781802744,عطر مردانه ۵۰ میل,عطر و ادکلن,2,650000,350000,1300000,0.0,tablet,g_brand,completed
2863,2023-11-07 01:14:00,2023-11-07,1,09398362082,کرم پودر مات کننده,آرایشی,1,380000,200000,380000,0.0,mobile,email_newsletter,completed
2864,2023-11-07 17:08:00,2023-11-07,17,09266944844,کرم پودر مات کننده,آرایشی,1,380000,200000,380000,0.0,mobile,g_generic,completed
